speed,acceleration,brake_force,steering_rate,following_distance,blink_frequency,risk_score,risk_label
64.9,-0.26,0.037,9.7,27.6,18.0,0.0561,0
55.7,1.03,0.003,7.9,29.7,33.4,0.1183,1
88.9,0.07,0.003,0.3,5.4,2.1,0.1678,1
112.8,2.31,0.006,7.4,3.5,23.4,0.225,2
35.6,0.75,0.004,6.0,37.9,15.6,0.0,0
9.7,-2.56,0.196,14.8,6.9,26.9,0.1453,1
111.1,-2.64,0.304,23.9,1.0,39.7,0.459,2
97.3,-0.39,0.069,10.9,8.9,32.5,0.0898,0
33.5,1.09,0.004,12.4,15.6,9.7,0.0,0
44.7,2.35,0.0,4.9,7.8,14.2,0.1379,1
15.1,-1.2,0.168,9.0,2.5,32.6,0.2372,2
97.2,-3.98,0.657,7.9,7.2,3.7,0.3924,2
77.3,0.78,0.005,36.1,2.1,17.1,0.2411,2
111.1,0.08,0.002,13.2,19.2,20.5,0.1111,1
114.2,0.26,0.001,3.2,28.9,17.3,0.0869,0
65.6,-1.98,0.349,21.8,31.2,17.8,0.0985,1
27.4,2.15,0.002,7.7,39.0,23.2,0.0338,0
17.2,-1.47,0.236,1.7,1.3,20.6,0.1222,1
27.8,0.55,0.003,17.9,34.1,11.9,0.0717,0
47.6,0.5,0.002,7.5,34.3,37.5,0.1164,1
57.1,0.99,0.005,0.8,17.7,19.9,0.0258,0
47.4,-1.34,0.148,5.0,23.0,34.1,0.0977,1
113.2,-1.66,0.276,6.7,28.2,16.9,0.1083,1
87.0,1.54,0.002,3.2,17.2,20.4,0.0837,0
124.6,0.99,0.003,3.5,119.1,37.0,0.179,1
62.9,0.6,0.004,1.4,1.2,7.5,0.1968,2
79.6,2.03,0.004,12.4,3.0,26.8,0.2329,2
128.0,0.62,0.007,0.5,8.1,10.9,0.2093,2
126.9,-0.67,0.112,3.3,21.3,33.7,0.2197,2
7.3,0.93,0.003,2.4,64.1,37.8,0.0006,0
37.5,0.81,0.002,6.0,82.8,32.9,0.0457,0
13.6,0.86,0.004,15.4,81.5,12.3,0.0125,0
78.2,-1.59,0.265,3.6,76.4,24.3,0.153,1
102.8,-1.76,0.26,20.6,49.5,3.4,0.1111,1
53.2,1.58,0.007,20.2,19.0,32.8,0.1023,1
104.8,-0.27,0.035,5.2,28.0,20.9,0.0905,0
56.5,-3.5,0.241,17.7,1.0,31.7,0.3799,2
37.2,-2.47,0.405,3.6,1.0,22.8,0.257,2
65.0,-2.37,0.245,3.0,51.4,15.8,0.032,0
22.0,1.92,0.007,20.4,11.4,44.2,0.1242,1
114.4,-0.09,0.025,11.2,11.7,16.1,0.1718,1
132.3,0.06,0.005,2.8,5.3,24.4,0.27,2
106.0,-0.64,0.058,0.3,7.5,12.3,0.1711,1
99.5,-1.91,0.279,13.8,30.9,48.2,0.1294,1
98.8,1.37,0.003,3.7,49.6,21.2,0.0404,0
57.9,1.17,0.0,1.0,11.8,4.1,0.1614,1
98.5,-1.27,0.103,3.4,27.2,8.9,0.0667,0
47.7,2.52,0.006,5.7,32.9,3.2,0.0965,1
61.2,1.34,0.003,2.5,18.1,17.1,0.0,0
95.5,-1.54,0.23,0.6,12.7,19.1,0.0065,0
62.0,-0.52,0.058,4.1,23.1,27.3,0.0,0
71.1,-0.66,0.116,7.0,20.7,11.3,0.053,0
53.1,0.56,0.004,15.9,9.7,6.7,0.0206,0
105.4,-2.57,0.415,15.3,10.3,14.6,0.2254,2
78.6,-1.27,0.195,1.8,5.6,23.9,0.1373,1
108.7,1.43,0.004,6.3,21.0,37.1,0.1929,1
30.5,-2.86,0.375,20.1,69.4,21.0,0.0984,1
46.2,-0.36,0.071,0.5,10.4,9.6,0.0505,0
87.4,-2.21,0.325,6.6,27.8,24.0,0.0785,0
110.8,1.64,0.003,7.0,43.3,21.0,0.1164,1
58.3,0.62,0.005,17.7,83.8,20.3,0.0742,0
125.2,-2.64,0.257,6.9,40.8,6.6,0.2049,2
32.5,-1.88,0.17,1.1,2.5,24.0,0.1747,1
70.3,0.03,0.003,11.7,1.9,15.3,0.1379,1
114.5,-4.15,0.612,8.4,31.4,1.1,0.25,2
125.5,-1.98,0.272,6.3,32.7,29.0,0.2065,2
69.4,-1.48,0.144,3.4,52.8,25.8,0.0871,0
18.4,2.31,0.0,0.8,38.9,8.6,0.0,0
60.1,-1.04,0.192,25.0,22.4,35.0,0.0993,1
39.4,1.19,0.006,18.4,30.2,46.2,0.0569,0
72.6,-0.85,0.087,28.1,23.7,11.6,0.0638,0
75.2,1.34,0.004,28.2,58.1,0.0,0.1213,1
51.2,-2.79,0.461,1.9,15.0,23.6,0.1889,1
96.8,-1.3,0.133,3.9,5.0,22.7,0.1911,1
98.6,-0.2,0.044,6.5,5.1,10.7,0.1607,1
90.8,0.32,0.004,5.2,1.0,38.2,0.2491,2
84.2,0.58,0.003,33.2,42.5,18.9,0.0368,0
63.6,0.35,0.005,3.5,21.9,35.2,0.0998,1
60.8,0.91,0.007,1.3,15.6,23.4,0.0573,0
57.1,-0.02,0.006,6.2,34.0,32.3,0.0655,0
71.0,0.31,0.007,7.1,9.5,22.9,0.1012,1
46.6,-1.82,0.197,5.3,32.7,20.8,0.0037,0
97.6,-2.91,0.447,15.5,48.7,5.5,0.2147,2
81.9,-2.01,0.17,6.8,24.0,19.8,0.0945,0
53.8,-3.04,0.292,3.6,88.7,33.4,0.1109,1
34.8,0.4,0.003,6.7,33.1,13.3,0.0676,0
21.1,1.69,0.003,23.0,14.4,34.4,0.1707,1
57.5,-1.71,0.3,19.8,24.5,0.0,0.1995,2
56.0,1.82,0.005,10.6,3.2,34.2,0.178,1
118.6,0.81,0.002,10.5,60.9,18.9,0.1387,1
40.5,-1.0,0.161,9.2,26.3,18.4,0.0247,0
47.8,-0.63,0.072,2.6,13.2,36.4,0.0456,0
15.6,2.01,0.001,9.6,48.0,23.0,0.0181,0
83.8,-4.18,0.546,9.2,1.6,24.2,0.3264,2
47.3,2.0,0.007,8.4,19.0,8.4,0.0463,0
84.2,1.61,0.003,16.4,34.0,33.3,0.088,0
67.6,-1.06,0.147,0.5,30.4,31.6,0.0342,0
94.6,-0.17,0.033,6.1,1.0,36.1,0.3355,2
108.6,2.93,0.001,0.6,6.4,35.6,0.2141,2
48.7,-2.36,0.29,15.9,49.2,20.3,0.0522,0
81.6,-0.33,0.049,2.7,7.5,15.3,0.0845,0
54.2,1.17,0.0,4.6,16.3,22.8,0.0563,0
123.0,0.38,0.006,4.0,110.3,32.0,0.1902,1
89.4,0.09,0.003,27.7,22.7,15.9,0.1182,1
42.1,3.27,0.001,4.1,20.4,15.2,0.0,0
71.8,-1.99,0.173,0.5,21.6,9.4,0.1006,1
57.8,-1.91,0.219,0.4,4.9,19.9,0.1199,1
129.1,-4.52,0.391,2.4,29.1,0.5,0.3394,2
26.3,-1.94,0.328,0.9,1.0,9.7,0.086,0
85.8,-1.2,0.199,15.8,9.8,0.1,0.2115,2
93.0,0.58,0.003,11.2,9.2,16.3,0.0862,0
108.4,1.73,0.001,14.9,1.9,22.6,0.3175,2
14.2,-1.74,0.142,7.6,10.2,37.1,0.1438,1
107.9,-0.26,0.029,6.4,23.1,27.9,0.118,1
73.9,2.51,0.005,4.5,11.8,43.9,0.1923,1
28.8,-0.34,0.05,16.8,1.0,15.2,0.1834,1
44.8,0.93,0.002,0.0,24.6,24.7,0.0224,0
78.9,2.02,0.001,7.2,9.1,18.9,0.0786,0
78.8,-1.67,0.29,4.7,120.0,45.0,0.1546,1
72.4,-2.04,0.223,1.7,57.5,46.4,0.1811,1
96.6,2.92,0.004,12.4,16.7,0.0,0.2124,2
87.1,1.04,0.005,3.1,11.5,13.8,0.0748,0
121.9,-2.39,0.19,5.4,1.8,5.0,0.3955,2
69.0,-1.9,0.245,3.4,1.0,33.1,0.2314,2
115.3,-0.36,0.072,9.4,40.1,11.9,0.0643,0
37.6,2.51,0.003,0.1,16.9,24.3,0.0,0
42.7,1.77,0.005,10.7,9.6,18.5,0.058,0
46.9,1.92,0.006,5.3,21.1,16.0,0.0205,0
115.6,-0.79,0.081,12.5,9.1,10.4,0.1666,1
32.1,-0.01,0.009,18.3,12.1,15.1,0.0366,0
60.7,-1.44,0.17,7.2,1.9,20.5,0.1638,1
3.4,-0.75,0.129,20.3,14.6,16.7,0.0257,0
64.5,-2.02,0.311,1.4,3.8,25.1,0.1159,1
55.1,-1.57,0.121,0.4,14.1,2.6,0.1439,1
9.8,-1.31,0.171,21.7,37.3,5.4,0.0917,0
93.9,-0.26,0.045,1.3,6.7,27.6,0.0668,0
94.6,0.76,0.003,2.0,6.5,9.7,0.1686,1
70.1,3.0,0.005,1.3,31.0,4.4,0.1309,1
22.5,-0.66,0.11,1.9,19.3,22.9,0.0055,0
89.1,1.06,0.002,22.9,13.6,18.2,0.0705,0
81.1,-0.32,0.062,18.8,1.3,28.5,0.2039,2
66.3,1.73,0.007,3.1,15.9,0.0,0.0289,0
105.3,-2.26,0.184,12.2,13.1,2.6,0.2123,2
48.8,-0.96,0.163,15.5,4.4,25.2,0.1526,1
59.0,1.19,0.004,1.7,66.7,25.4,0.0,0
85.7,1.05,0.003,2.6,13.1,27.7,0.1344,1
86.8,1.08,0.004,6.5,1.0,26.1,0.2041,2
68.9,2.54,0.006,10.1,86.5,20.6,0.073,0
106.7,-3.12,0.329,5.5,15.7,14.0,0.1474,1
13.3,-2.26,0.181,15.3,24.4,1.3,0.1109,1
140.8,1.01,0.005,46.4,12.2,39.4,0.3412,2
134.7,1.46,0.003,20.0,38.3,1.1,0.2963,2
99.9,1.18,0.006,19.1,9.3,31.7,0.1915,1
88.4,4.88,0.001,2.3,15.1,13.9,0.1103,1
71.5,-1.65,0.296,23.5,13.8,17.6,0.0403,0
33.6,0.66,0.007,47.1,14.2,11.8,0.1026,1
109.9,-0.13,0.02,8.3,24.7,2.4,0.187,1
39.8,1.12,0.001,14.3,38.7,24.9,0.0,0
34.2,0.68,0.007,9.1,12.4,2.8,0.1087,1
133.7,-0.93,0.123,48.3,24.7,25.0,0.2663,2
25.4,0.7,0.004,9.3,1.7,36.5,0.1923,1
39.1,0.15,0.002,6.4,1.9,38.7,0.2746,2
80.8,0.23,0.0,1.7,2.8,28.0,0.1939,1
52.9,2.04,0.001,18.6,6.5,18.2,0.1353,1
101.8,4.47,0.002,2.3,4.9,14.8,0.2028,2
52.7,-3.44,0.3,11.3,16.3,22.5,0.1251,1
42.1,2.32,0.006,2.8,7.8,52.3,0.1523,1
16.9,1.16,0.003,12.0,29.1,17.2,0.0172,0
97.3,-1.34,0.227,0.5,37.8,3.2,0.1224,1
123.2,-0.65,0.077,1.9,12.9,8.5,0.125,1
94.9,1.59,0.004,12.7,54.0,31.8,0.1312,1
120.1,0.09,0.007,8.9,22.0,0.0,0.1696,1
10.2,-0.09,0.042,8.1,52.3,27.5,0.018,0
80.4,-1.24,0.15,1.0,15.7,40.1,0.0736,0
59.1,-1.37,0.151,19.8,10.5,22.5,0.0438,0
114.1,-1.74,0.128,10.1,19.2,10.4,0.1176,1
155.4,-0.92,0.1,8.6,12.2,26.1,0.2584,2
23.7,-0.23,0.04,32.3,9.6,5.6,0.1075,1
84.1,0.64,0.001,8.0,2.8,12.0,0.2285,2
124.4,-1.48,0.221,16.5,16.0,6.7,0.1694,1
8.8,1.36,0.003,2.4,25.5,39.3,0.0342,0
33.9,-1.63,0.148,4.0,39.7,34.2,0.0788,0
115.6,1.38,0.001,10.8,50.7,18.2,0.1738,1
132.8,-1.56,0.221,9.9,4.7,38.9,0.3142,2
19.1,3.63,0.002,0.9,12.2,22.3,0.0362,0
99.3,1.17,0.0,0.6,23.6,49.4,0.2135,2
53.7,1.51,0.005,2.4,25.2,17.1,0.0546,0
42.5,-0.31,0.058,7.6,51.0,10.5,0.0073,0
100.4,1.09,0.006,14.8,18.3,15.2,0.0769,0
26.1,-2.25,0.229,4.9,19.7,19.1,0.0,0
29.3,-1.76,0.179,2.9,11.1,16.9,0.0423,0
69.4,-0.55,0.092,8.9,78.7,22.1,0.0736,0
78.4,2.73,0.005,1.0,6.0,21.3,0.0788,0
127.6,1.81,0.001,1.9,32.3,10.0,0.1728,1
46.3,-4.03,0.379,6.0,18.5,21.1,0.0349,0
37.6,-1.77,0.182,34.0,7.8,37.4,0.2407,2
52.4,-0.16,0.023,4.0,5.5,36.5,0.1377,1
50.5,2.26,0.006,19.0,22.0,5.4,0.0989,1
102.8,0.44,0.007,37.5,1.2,17.5,0.2871,2
74.2,-4.57,0.736,17.3,78.2,27.9,0.1656,1
26.9,-2.11,0.31,5.8,10.5,50.0,0.1138,1
84.9,1.3,0.001,16.7,120.0,23.7,0.0236,0
30.2,0.37,0.005,0.5,20.5,0.3,0.0925,0
93.8,0.24,0.0,20.0,9.2,34.5,0.177,1
10.3,2.0,0.0,6.7,6.5,55.0,0.1916,1
117.6,-0.62,0.082,6.0,36.4,17.3,0.1282,1
32.9,1.26,0.004,13.2,1.4,48.1,0.3319,2
101.0,2.96,0.002,26.8,37.7,13.3,0.1183,1
99.9,0.4,0.007,2.9,25.0,48.8,0.2029,2
36.1,-1.61,0.268,5.5,10.7,13.5,0.0086,0
88.2,-0.77,0.13,10.5,21.1,42.5,0.1465,1
97.4,-1.63,0.24,9.3,54.2,25.8,0.0856,0
51.3,-4.03,0.306,2.7,73.9,33.1,0.0911,0
114.7,-1.42,0.142,0.2,68.0,0.0,0.2838,2
62.3,1.14,0.003,1.8,18.1,41.8,0.1276,1
21.7,0.02,0.005,0.4,22.1,36.1,0.0,0
40.9,2.45,0.002,0.6,5.0,34.9,0.1164,1
54.4,0.26,0.006,2.8,62.9,5.4,0.1065,1
33.4,1.59,0.004,12.9,1.7,29.9,0.2416,2
22.6,-3.17,0.239,3.0,16.5,18.5,0.0324,0
46.7,-0.79,0.106,2.6,5.9,15.8,0.0987,1
88.9,-0.48,0.075,10.1,14.4,11.7,0.1396,1
86.8,-1.49,0.121,8.3,29.2,34.5,0.0497,0
41.3,2.75,0.002,7.1,13.7,23.2,0.0169,0
28.8,-3.47,0.285,10.4,64.9,20.2,0.0715,0
46.4,-0.2,0.04,4.4,25.6,23.7,0.0529,0
73.5,2.04,0.003,0.1,21.0,22.0,0.0473,0
26.2,1.37,0.002,5.6,14.3,30.1,0.0577,0
58.0,-0.68,0.092,4.6,10.7,0.0,0.1213,1
68.2,-1.62,0.146,14.8,56.3,48.2,0.1593,1
75.3,1.96,0.003,0.9,13.5,0.8,0.0943,0
68.4,-0.94,0.17,15.2,21.7,22.5,0.004,0
125.1,-1.49,0.25,12.4,16.9,54.9,0.2414,2
117.3,1.8,0.0,4.1,23.0,7.7,0.1297,1
149.1,0.55,0.002,9.9,6.0,23.2,0.299,2
29.6,-0.63,0.11,7.5,101.3,41.9,0.0722,0
26.0,0.59,0.001,2.4,12.0,54.9,0.0389,0
71.6,0.8,0.001,23.4,7.8,8.0,0.0265,0
32.6,-0.1,0.024,2.1,1.0,17.6,0.0828,0
78.4,0.28,0.003,1.5,46.3,49.9,0.1568,1
50.8,-3.89,0.593,5.3,26.3,6.3,0.2035,2
17.5,-0.19,0.024,13.6,8.8,13.0,0.0844,0
92.6,-1.15,0.088,2.5,11.6,21.8,0.0,0
126.9,-1.44,0.13,20.1,16.2,16.3,0.1551,1
58.1,-1.23,0.22,8.6,13.6,11.5,0.0775,0
69.2,-0.89,0.151,2.1,13.8,22.3,0.1025,1
76.9,-0.53,0.093,7.8,24.4,14.9,0.0428,0
79.8,0.3,0.007,2.6,47.3,22.9,0.0736,0
115.9,-1.32,0.198,2.3,11.8,25.5,0.1302,1
78.8,0.93,0.004,1.7,5.0,3.3,0.2732,2
150.9,1.32,0.005,8.9,1.0,50.4,0.4598,2
95.7,1.31,0.006,0.1,14.9,18.2,0.1092,1
26.0,1.68,0.0,30.6,6.0,19.6,0.071,0
56.1,-1.02,0.172,0.3,6.1,33.2,0.1331,1
39.9,-0.49,0.083,26.6,2.3,13.0,0.2045,2
151.4,0.44,0.004,4.0,4.2,3.1,0.4121,2
59.9,-0.76,0.082,8.4,14.9,14.9,0.0359,0
118.4,-2.09,0.202,6.9,28.9,2.0,0.3024,2
33.6,-0.9,0.065,3.7,14.9,22.0,0.0073,0
69.8,2.94,0.001,3.7,31.7,26.8,0.0383,0
51.2,-1.34,0.152,1.4,37.0,0.0,0.095,0
123.4,-1.43,0.213,4.1,27.0,25.6,0.1617,1
32.1,-0.98,0.126,10.0,1.0,18.2,0.1044,1
31.8,1.0,0.002,9.0,20.0,26.3,0.0092,0
34.7,0.63,0.006,19.3,8.5,22.9,0.1437,1
47.2,1.27,0.003,2.5,50.2,29.3,0.0325,0
53.7,4.56,0.0,1.8,58.7,10.2,0.0929,0
86.3,1.48,0.004,16.3,13.7,1.8,0.1658,1
91.1,1.62,0.002,16.4,34.7,32.3,0.1021,1
39.9,5.15,0.003,13.0,11.9,15.0,0.1478,1
62.2,0.88,0.007,1.5,16.6,11.9,0.0818,0
128.5,-0.71,0.055,22.9,101.6,25.1,0.2207,2
114.7,-0.55,0.087,5.1,4.7,53.3,0.2942,2
17.1,1.9,0.007,4.4,23.2,27.2,0.0,0
21.4,-2.25,0.375,1.6,25.4,14.0,0.0067,0
38.0,-3.5,0.423,2.0,46.5,19.0,0.0592,0
75.7,-1.48,0.248,1.0,4.0,25.9,0.2007,2
55.2,1.48,0.007,7.6,58.8,2.6,0.1072,1
34.2,1.07,0.001,4.8,28.4,30.7,0.0422,0
23.7,-0.29,0.058,1.6,120.0,1.0,0.0122,0
92.9,1.92,0.002,11.3,19.2,53.4,0.2514,2
84.4,1.09,0.001,3.9,24.7,0.7,0.1909,1
89.3,0.62,0.001,11.3,5.3,28.0,0.2155,2
50.7,-0.03,0.012,16.1,12.9,53.6,0.1576,1
123.1,1.61,0.003,9.9,38.5,23.2,0.157,1
58.3,1.36,0.007,0.1,9.0,11.5,0.0874,0
94.2,-0.49,0.095,3.3,72.6,11.5,0.0309,0
45.5,1.46,0.007,0.3,35.0,0.3,0.0563,0
78.4,-1.18,0.175,4.4,6.3,3.9,0.1996,2
123.5,0.42,0.002,18.3,62.9,43.0,0.2797,2
82.4,0.72,0.001,16.6,6.5,7.2,0.0425,0
85.3,-0.6,0.053,1.8,19.6,18.4,0.0425,0
41.3,0.24,0.007,11.3,22.7,38.0,0.0979,1
116.9,1.09,0.002,21.0,12.2,23.1,0.1838,1
82.1,-1.95,0.339,20.0,7.8,19.7,0.1745,1
44.2,0.33,0.007,16.3,1.6,26.3,0.1833,1
62.5,3.99,0.004,2.8,48.2,2.6,0.0518,0
97.6,-1.49,0.201,36.7,4.6,31.8,0.2261,2
110.7,1.85,0.004,12.7,7.1,22.0,0.2126,2
114.1,-0.17,0.027,11.9,44.5,53.8,0.1615,1
30.5,2.13,0.003,25.1,10.2,11.4,0.1219,1
66.3,-1.3,0.228,4.2,25.5,36.4,0.0876,0
62.0,0.01,0.003,6.0,21.9,12.3,0.0185,0
43.3,3.98,0.003,5.7,38.9,30.4,0.0828,0
93.4,-0.31,0.047,1.2,26.1,25.0,0.0904,0
128.7,1.14,0.003,3.4,12.2,5.1,0.1825,1
55.7,1.07,0.001,12.2,46.5,17.2,0.0,0
41.6,-3.65,0.55,0.4,25.7,29.5,0.144,1
93.2,0.8,0.007,6.2,15.0,17.9,0.0583,0
65.1,-2.23,0.365,12.9,11.4,29.9,0.1085,1
17.4,1.14,0.005,13.3,23.3,25.6,0.0534,0
23.4,0.21,0.005,24.7,1.0,31.0,0.2179,2
61.9,-2.01,0.268,8.2,34.7,25.2,0.0787,0
43.9,-2.14,0.204,2.3,33.2,10.7,0.0991,1
44.6,-0.13,0.031,14.7,15.9,38.4,0.0601,0
57.9,4.47,0.007,7.0,12.2,21.9,0.0606,0
45.0,2.92,0.006,16.8,40.6,20.1,0.0505,0
43.6,0.65,0.004,2.5,4.3,3.5,0.1028,1
22.5,0.93,0.007,0.1,33.7,17.6,0.0503,0
77.9,1.08,0.002,3.3,1.0,49.2,0.3168,2
129.7,-0.96,0.172,2.0,59.7,3.2,0.1757,1
4.9,-1.25,0.13,12.6,76.1,0.0,0.1109,1
59.9,1.53,0.007,7.0,32.0,33.0,0.0412,0
67.8,-1.08,0.15,4.7,34.4,41.4,0.0344,0
84.1,2.59,0.003,0.8,11.4,3.7,0.1448,1
29.3,-2.44,0.415,2.4,52.6,34.1,0.1096,1
65.0,-1.62,0.123,26.4,9.1,13.8,0.0677,0
80.6,2.55,0.002,2.3,20.9,11.1,0.0238,0
107.2,-0.52,0.092,8.7,33.7,21.8,0.0565,0
65.5,-0.22,0.052,17.2,22.0,33.9,0.1515,1
96.3,1.16,0.006,3.4,17.0,24.6,0.1405,1
90.2,2.09,0.003,16.2,6.5,6.4,0.1377,1
104.7,1.1,0.002,3.9,26.7,39.0,0.1411,1
64.3,0.52,0.001,8.6,35.4,15.7,0.0,0
14.6,1.44,0.007,3.3,21.0,25.3,0.0353,0
113.6,0.74,0.007,8.6,42.6,0.8,0.1912,1
22.0,1.95,0.001,2.4,22.9,25.9,0.0,0
61.8,5.14,0.006,16.5,34.5,10.7,0.1706,1
101.5,0.91,0.007,6.6,67.5,14.3,0.1426,1
56.3,-1.55,0.223,24.9,7.9,29.2,0.1026,1
127.2,1.87,0.003,9.9,14.9,23.4,0.1846,1
51.0,-0.26,0.048,17.6,59.5,25.4,0.0327,0
76.7,0.61,0.002,19.0,16.6,29.7,0.052,0
63.2,0.66,0.004,7.5,1.0,17.2,0.2205,2
77.0,-1.05,0.136,12.6,1.1,48.5,0.4073,2
33.1,-0.67,0.111,8.1,2.6,22.6,0.1369,1
93.5,-4.16,0.613,0.2,13.1,28.3,0.2145,2
63.8,-0.18,0.046,12.7,12.0,20.7,0.0711,0
99.9,1.01,0.0,50.4,24.1,49.1,0.2496,2
41.4,0.03,0.002,20.4,5.9,1.9,0.1412,1
106.9,-0.83,0.116,0.5,13.7,17.9,0.1293,1
17.2,0.68,0.004,27.2,29.3,8.6,0.092,0
117.8,-1.7,0.204,2.2,115.0,10.5,0.2141,2
60.0,-1.9,0.317,0.6,16.1,22.1,0.0973,1
67.4,0.95,0.003,0.1,1.0,7.2,0.1803,1
47.1,1.05,0.005,5.5,24.0,19.4,0.0454,0
71.6,0.92,0.007,3.6,18.4,19.6,0.0354,0
32.5,-0.54,0.097,2.0,10.9,25.8,0.0,0
77.0,1.97,0.003,0.9,10.2,47.1,0.1542,1
57.5,-2.02,0.205,4.4,32.4,25.0,0.0484,0
80.7,-0.53,0.094,2.6,9.7,41.7,0.211,2
48.7,1.35,0.004,10.2,90.7,21.2,0.0512,0
98.5,1.55,0.007,4.7,2.5,37.4,0.2466,2
135.5,-1.39,0.182,6.0,2.3,0.0,0.4231,2
73.6,3.86,0.002,14.5,64.0,23.5,0.1726,1
83.7,-0.23,0.047,4.3,13.8,16.2,0.0702,0
41.7,0.16,0.004,1.8,16.4,37.0,0.0784,0
63.7,1.76,0.003,3.5,2.6,23.3,0.1567,1
57.1,2.79,0.002,11.4,11.1,28.4,0.0822,0
104.1,0.11,0.004,1.3,20.8,27.3,0.0613,0
70.9,2.11,0.001,10.6,2.4,21.8,0.1838,1
19.9,-0.82,0.12,13.0,30.0,8.3,0.0333,0
47.3,3.0,0.006,10.3,26.1,2.0,0.1237,1
146.7,0.07,0.007,4.5,21.7,7.9,0.221,2
97.6,0.57,0.003,10.6,11.7,11.3,0.1033,1
13.4,-0.62,0.111,17.8,11.9,24.8,0.0,0
102.0,0.39,0.001,3.8,51.0,21.9,0.1362,1
46.3,-1.31,0.207,3.1,1.0,10.2,0.1807,1
102.4,-0.11,0.034,31.5,35.7,7.0,0.0989,1
102.1,0.03,0.005,22.2,5.3,42.5,0.223,2
56.4,-1.9,0.321,3.1,36.9,17.8,0.0521,0
113.0,-1.03,0.132,1.9,16.7,14.5,0.03,0
71.2,-3.78,0.461,5.5,11.2,26.5,0.0411,0
57.3,-2.23,0.267,7.0,8.4,19.7,0.1682,1
81.0,-0.03,0.005,1.8,16.6,30.2,0.0319,0
73.4,1.73,0.004,0.2,30.9,25.9,0.0123,0
108.9,-0.64,0.082,17.1,20.1,4.6,0.1556,1
53.1,-0.06,0.031,25.9,25.5,1.7,0.1202,1
35.7,2.09,0.0,0.7,68.4,0.7,0.0834,0
118.6,1.5,0.006,18.4,24.3,31.3,0.1874,1
97.3,1.47,0.001,5.8,22.1,26.0,0.0,0
72.6,0.21,0.007,2.0,11.8,11.6,0.1127,1
48.2,-0.88,0.075,4.9,9.8,34.4,0.0661,0
82.9,0.71,0.001,20.1,18.8,25.3,0.1142,1
65.2,2.31,0.006,1.3,1.0,30.3,0.1972,2
92.2,3.25,0.004,1.0,21.5,27.0,0.13,1
31.5,4.33,0.0,33.7,10.1,15.9,0.1348,1
90.7,2.75,0.0,3.5,37.4,20.6,0.0697,0
87.8,0.08,0.002,19.8,3.7,40.5,0.2845,2
70.5,-2.16,0.237,8.2,32.1,39.9,0.1621,1
57.2,1.08,0.003,2.7,14.8,23.6,0.0335,0
50.9,1.97,0.004,3.5,13.7,33.0,0.0894,0
39.0,-4.6,0.586,5.3,1.2,33.9,0.4011,2
104.9,-2.66,0.352,1.6,10.5,7.4,0.1154,1
95.3,-0.82,0.101,12.4,67.3,10.9,0.1344,1
80.5,-1.38,0.21,5.4,1.0,19.5,0.3067,2
118.2,-2.9,0.466,22.0,3.9,2.0,0.351,2
75.1,0.68,0.006,24.7,38.5,14.0,0.0008,0
69.4,2.23,0.0,24.5,13.0,22.4,0.1361,1
63.3,-0.34,0.046,10.5,4.0,17.8,0.067,0
81.5,-2.99,0.268,6.5,4.8,43.4,0.2186,2
112.3,0.37,0.006,0.9,3.2,27.4,0.1451,1
54.4,-2.0,0.346,14.1,1.1,8.2,0.239,2
80.1,-1.82,0.314,0.9,119.9,21.0,0.0197,0
51.1,1.73,0.0,2.0,16.7,16.0,0.0364,0
61.8,2.16,0.006,18.5,7.7,11.6,0.1455,1
28.3,-0.52,0.095,19.2,18.3,13.6,0.0482,0
24.1,1.32,0.007,5.7,11.5,25.0,0.0514,0
71.7,-1.93,0.32,12.7,42.1,3.2,0.1361,1
74.0,0.95,0.003,2.5,22.9,0.9,0.1431,1
54.2,-0.69,0.11,22.7,44.3,16.1,0.0543,0
91.4,-2.39,0.181,10.6,6.7,25.6,0.1782,1
59.0,-1.63,0.285,19.5,19.5,46.6,0.1412,1
68.8,0.74,0.004,5.0,7.6,12.1,0.049,0
35.8,-2.67,0.438,0.4,7.3,16.0,0.1936,1
77.8,-0.51,0.063,49.8,5.0,34.1,0.2897,2
112.3,1.92,0.0,14.4,12.8,39.3,0.2191,2
72.3,-0.89,0.126,1.8,29.8,22.0,0.0574,0
44.1,-2.77,0.204,10.2,17.7,0.0,0.1162,1
61.2,-0.5,0.063,29.1,89.9,28.7,0.0445,0
46.5,1.22,0.007,22.9,7.7,9.3,0.0321,0
72.2,-2.34,0.351,28.1,29.3,24.2,0.1078,1
41.2,2.14,0.001,1.2,11.7,5.9,0.0407,0
59.7,1.37,0.0,19.3,10.7,8.7,0.0551,0
98.0,0.63,0.007,22.2,14.1,19.4,0.1297,1
55.1,1.04,0.003,2.0,6.9,24.0,0.0348,0
48.1,0.23,0.004,12.3,67.7,3.3,0.0,0
75.2,0.6,0.003,11.8,11.9,34.3,0.0671,0
119.5,0.13,0.007,11.7,7.7,28.7,0.1761,1
117.6,1.59,0.006,8.5,22.2,12.0,0.1959,1
41.1,2.33,0.007,2.7,4.5,9.0,0.1867,1
95.3,-1.48,0.198,1.1,32.7,15.9,0.1816,1
40.3,-1.26,0.102,2.8,13.0,36.1,0.0363,0
112.9,-0.7,0.092,24.6,18.5,28.5,0.0697,0
136.3,-1.1,0.163,2.6,44.8,23.5,0.1797,1
